STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,FISHING,FISH
407323,LODDON RIVER @ YANDO ROAD,LODDON R @ YANDO RD,0.0,,0.0,54,754834.0,6006431.0,UTM,-36.05321442,143.82901501,WGS84,9,93.0,9,Y,N,1,2007-04-19,,407,0,
407324,CRESWICK CREEK @ COSGROVE RESERVOIR,CRESWICK C COSGROVE,,,,54,759755.9,5851737.5,MGA94,-37.44476765,143.9362454,GDA94,9,0.0,1,N,N,1,2007-12-05,,407,0,
407326,DOCTORS CREEK @ LEXTON RES. H.G.,LEXTON RES. H.G.,,,,54,725610.551,5871082.015,UTM,-37.2794,143.54474,WGS84,,400.0,,y,N,1,2009-06-26,,407,0,
407327,KANGAROO CREEK @ BULLARTO RES. H.G.,BULLARTO RES. H.G.,,,,55,255620.9,5859603.0,MGA94,-37.378142,144.239983,GDA94,1,0.0,,N,N,1,2009-05-22,,407,0,
407332,GUNBOWER CREEK @ CONDIDORIOS BRIDGE,GUNBOWER CONDIDORIOS,,,,55,240401.0,6051193.0,MGA94,-35.64900720000001,144.1326915,AGD66,9,0.0,0,y,N,1,2012-07-20,,407,0,
407333,MCCALLUM'S CREEK @ EVANSFORD RES. H.G.,MCCALLUMS C EVAN RES,,,,54,735328.1999999998,5871234.5,UTM,-37.27562072,143.65419530000003,GDA94,,0.0,,N,N,1,2010-06-28,,407,0,
407334,STONY CREEK @ TALBOT RES. H.G.,STONY C TABLOT RES.,,,,54,734191.733,5874158.331,UTM,-37.24958,143.64047,WGS84,,0.0,,N,N,1,2010-06-29,,407,0,
407335,CENTENARY RESERVOIR HEAD GAUGE,CENTENARY RES HG,,,,54,743093.792,5893350.152,AMG66,-37.074531,143.734516,WGS84,,0.0,,N,N,1,2011-11-22,,407,0,
407336,GUNBOWER FOREST OUTFALL AT CHINAMAN BEND,GUNBOWER O/F CHINA'M,,,,55,241380.0,6050381.0,MGA94,-35.65645278,144.1432472,GDA94,,0.0,,N,N,1,2012-04-11,,407,0,
407337,LITTLE GUNBOWER LAGOON @ BIRD COLONY,LT GUNBOWER LAGOON,,,,55,246048.0,6045474.0,UTM,-35.70185495,144.19320607,GDA94,,0.0,,y,N,1,2012-08-06,,407,0,
407338,YARRAN CREEK @ GUNBOWER CREEK OFFTAKE,YARREN CK @ GUNBOWER,,,,55,249808.0,6038618.0,MGA94,-35.76468396,144.23256830000003,GDA94,9,0.0,0,y,N,1,2012-10-23,,407,0,
407339,REEDY CREEK @ GUNBOWER CREEK OFFTAKE,REEDY CK @ GUNBOWER,,,,55,245940.0,6041589.0,MGA94,-35.73693706,144.19077036,GDA94,9,0.0,0,Y,N,1,2012-08-30,,407,0,
407340,BLACK SWAMP @ GUNBOWER CREEK OFFTAKE,BLACK SWAMP @ GBOWER,,,,55,244706.0,6044456.0,MGA94,-35.71079934,144.17805179,GDA94,9,0.0,0,Y,N,1,2012-08-15,,407,0,
407341,HEPPELL LAGOON @ HEPPELL ROAD,LAGOON @ HEPPELL RD,,,,55,274360.7,6013103.4,MGA94,-36.000448,144.496681,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407342,HEPPELL LAGOON @ CORDELL ISLAND,HEPPELL @ CORDELL IS,,,,55,273592.8,6013534.4,MGA94,-35.99638800000001,144.488292,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407343,HEART LAGOON @ DIRT TRACK,HEART LAGOON DIRT TK,,,,55,273135.0,6015395.0,MGA94,-35.979523,144.48375,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407344,HEART LAGOON @ HEADWORKS ROAD,HEART LG HEADWORKS R,,,,55,272247.6,6015300.1,MGA94,-35.980171,144.473889,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407345,UREGULATED LAGOON OFF HEADWORKS ROAD,UNREGULATED LG H/W'S,,,,55,272022.7,6014914.5,MGA94,-35.983592,144.471286,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407346,SPLATTS LAGOON @ PATHO CEMETERY ROAD,SPLATTS LG CEMENTRY,,,,55,272157.7,6012995.5,MGA94,-36.00090800000001,144.47223,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407347,SPLATTS LG @ CNR PATHO CEMETERY RD & TORRUMBARRY W. RD,SPLATTS LG ROADS CNR,,,,55,270842.7,6013554.5,MGA94,-35.995565,144.457816,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407348,SPLATTS LAGOON @ MCGILLVRAYS,SPLATTS LG MCGILLVRA,,,,55,269897.7,6012478.5,MGA94,-36.005034,144.447029,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407349,TURNERS LAGOON @ MAYERS LANE,TURNERS LG MAYERS LA,,,,55,268439.1,6013161.4,MGA94,-35.998537,144.43106,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407350,TURNERS LAGOON @ PHYLAND ROAD,TURNERS LG PHYLAND R,,,,55,266826.6,6014383.3,MGA94,-35.987148,144.413547,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407351,PHYLAND LAGOON @ GIBBON ROAD,PHYLAND LG GIBBON RD,,,,55,266918.0,6015559.8,MGA94,-35.976573,144.414906,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407352,LONGMORE LAGOON @ GIBBON ROAD,LONGMORE LG GIBBON R,,,,55,265892.7,6014844.4,MGA94,-35.982771,144.403333,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407353,LONGMORE LAGOON @ RANKINS,LONGMORE LG RANKINS,,,,55,265926.3,6017368.0,MGA94,-35.96005000000001,144.40445,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407354,LONGMORE LAGOON @ FRACARO ROAD,LONGMORE LG FRACARO,,,,55,264870.2,6017011.5,MGA94,-35.963007,144.392645,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407355,UPPER GUNBOWER LAGOON @ FOX ISLAND ROAD,UP G'BOWER L FOX IS,,,,55,263979.1,6018859.2,MGA94,-35.94615000000001,144.383322,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407356,UPPER GUNBOWER LAGOON @ ISLAND SCHOOL ROAD,UP G'BOWER L SCHOOL,,,,55,264800.1,6020797.7,MGA94,-35.928889,144.39299,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407357,GUM LAGOON @ LAGOON ROAD,GUM LG LAGOON RD,,,,55,263462.7,6019854.5,MGA94,-35.937061,144.377899,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407358,COCKATOO LAGOON @ CNR LAGOON RD & DICKSON RD,COCKATOO LG R'DS CNR,,,,55,261354.0,6020945.2,MGA94,-35.926725,144.354873,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407359,COCKATOO LAGOON @ CNR THOMPSONS BRIDGE ROAD,COCKATOO LG THOMP BR,,,,55,262345.2,6022763.3,MGA94,-35.910592,144.366392,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407360,TAYLOR LAGOON @ BATEMAN'S ROAD,TAYLOR LG BATEMAN RD,,,,55,257714.8,6029241.6,MGA94,-35.85111100000001,144.317099,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407361,TAYLOR LAGOON @ W TAYLORS ROAD,TAYLOR LG T'LORS RD,,,,55,256872.8,6029174.5,MGA94,-35.851507,144.307764,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407362,SAFES LAGOON @ SAFES ROAD,SAFES LG AT SAFES RD,,,,55,242734.5,6046819.6,MGA94,-35.689002,144.15704,GDA94,,0.0,,N,Y,1,2012-12-01,,407,0,
407366,LITTLE REEDY LAGOON IN GUNBOWER FOREST,LITTLE REEDY LAGOON,,,,55,253056.0,6038400.0,MGA94,-35.76746832,144.26839117,GDA94,,0.0,,N,N,1,2014-05-13,,407,0,
407368,GUNBOWER CREEK 5KM DOWNSTREAM YARRAN REGULATOR,GUNBOWER C YARRAN RE,,,,55,248348.0,6039336.0,MGA94,-35.75784537,144.2166614,GDA94,,0.0,,N,N,1,2014-06-16,,407,0,
407369,SPUR CREEK AT EAST BRANCH,SPUR CK @ E.BRANCH,,,,55,260308.0,6029597.0,MGA94,-35.84854762,144.3458935,GDA94,,0.0,,N,N,1,2014-06-19,,407,0,
407372,GUNBOWER CREEK AT COHUNA GOLF COURSE,GUNBOWER COHUNA GOLF,,,,55,249661.0,6038429.0,MGA94,-35.76634864,144.230885,GDA94,,0.0,,N,N,1,2015-07-22,,407,0,
407373,YARRAN CREEK 100M D/S YARRAN REGULATOR,YARRAN CK D/S REG.,,,,55,249752.0,6038898.0,MGA94,-35.7621481,144.232037,GDA94,,0.0,,N,N,1,2015-07-20,,407,0,
407376,SPRING CREEK AT HEPBURN RESERVOIR H.G.,SPRING C HEPBURN RES,,,,55,247972.70899999997,5864948.684,MGA94,-37.327969,144.155518,GDA94,,0.0,,N,N,1,2016-06-03,,407,0,
407381,SPRING CREEK U/S HEPBURN RESERVOIR,SPRING C U/S HEP. RS,,,,55,248200.46,5864929.217,MGA94,-37.328206,144.158079,GDA94,,0.0,,N,N,1,2017-05-25,,407,0,
407382,LODDON RIVER @ DONAGHUES ROAD BRIDGE,LODDON @ DONAGHUES,,,,54,764093.0,6053052.0,MGA94,-35.63107580118557,143.91627952027872,WGS84,,0.0,,N,N,1,,,407,0,
407384,GUNBOWER CREEK AT REEDY LAGOON,GUNBOWER C REEDY LAG,,,,55,247424.0,6042772.0,MGA94,-35.726665325,144.20753416600002,GDA94,,0.0,,N,N,1,2018-02-16,,407,0,
407601,KANGAROO LAKE @ MYSTIC PARK,KANGARRO @ MYSTIC PK,0.0,,0.0,54,750257.0,6061539.0,UTM,-35.55811948,143.76101469999998,WGS84,9,74.0,9,Y,N,1,1971-10-07,,407,0,
407603,HEPBURN LAGOON (WQ),HEPBURN LAGOON (WQ),,,,55,234732.2,5859310.1,MGA94,-37.37491,144.00426,GDA94,1,0.0,1,N,N,1,1992-07-29,,407,0,
407604,NEWLYN RESERVOIR (WQ),NEWLYN RES. (WQ),,,,55,234897.8,5856219.2,MGA94,-37.40278,144.00502,GDA94,1,0.0,1,N,N,1,1992-07-29,,407,0,
407609,BIRCH CREEK @ DEAN RESERVOIR,BIRCH CK @ DEAN RES,,,,55,235834.22701982406,5848063.7810363285,MGA94,-37.476588,144.012651,GDA94,,0.0,,N,N,1,2017-12-07,,407,0,
407712,LOCKINGTON MAIN DRAIN @ MURPHY SWAMP,LOCKING.MD.@ MURPHY,0.011,AHD,0.0,55,280883.0,6004403.0,UTM,-36.08018229,144.5665831,WGS84,9,0.0,1,Y,Y,1,1979-01-11,,407,0,
407716,LOCKINGTON DRAIN 3 @ KOTTA,LOCKINGTON @ KOTTA,0.0,AHD,0.0,55,274916.0,5991636.0,UTM,-36.19381239,144.49672009999998,WGS84,9,0.0,1,Y,N,1,1979-01-16,,407,0,
407732,PYRAMID NO. 1 DRAIN @ HIRDS SWAMP,PYRAMID 1 @HIR.SWAMP,0.0,ARB,0.0,55,238330.0,6025318.0,UTM,-35.88133469000001,144.1014102,WGS84,9,0.0,1,Y,N,1,1990-03-08,,407,0,
407735,PYRAMID DRAIN No.2 @ U/S PYRAMID CREEK,PYRAMID DRAIN No.2,78.052,AHD,0.0,55,242473.0,6025615.0,UTM,-35.87975862,144.1473478,WGS84,9,0.0,1,Y,N,1,1980-12-15,,407,0,
407779,HIPWELL ROAD CHANNEL AT GUNBOWER CREEK OFFTAKE,HIPWELL RD CHANNEL,,,,55,259245.1,6028862.1,MGA94,-35.85490556,144.3339139,GDA94,,0.0,,N,N,1,2014-02-14,,407,0,
407781,INFLOW FLUME AT MARYBOROUGH WWTP,FLUME MARYBOROUGH TP,,,,54,745558.382,5900951.175,MGA94,-37.0055475,143.759729,GDA94,,0.0,,y,N,1,2016-06-06,,407,0,
407805,RAINGAUGE AT BULLARTO SOUTH,R/G BULLARTO S,,,,55,253562.7,5855155.3,MGA94,-37.41764,144.21528,GDA94,1,0.0,1,N,N,1,1998-09-18,,407,0,
407806,WEATHER STATION AT MARYBOROUGH WWTP,W.S. AT MARYBOROUGH,,,,54,745565.4,5900974.0,MGA94,-37.00534,143.7598,GDA94,,0.0,,N,N,1,2011-11-20,,407,0,
407807,WEATHER STATION AT CLUNES WWTP,WS @ CLUNES WWTP,,,,54,750101.6,5871510.7,MGA94,-37.26941111,143.8205639,GDA94,,0.0,,N,N,1,2015-04-29,,407,0,
408200,AVOCA RIVER @ COONOOER,AVOCA R @ COONOOER,0.0,,2668.0,54,706013.8000000002,5964990.2,MGA94,-36.43809,143.29839,GDA94,1,0.0,1,Y,Y,1,1909-01-01,,408,0,
408202,AVOCA RIVER @ AMPHITHEATRE,AVOCA @ AMPHITHEATRE,265.685,AHD,78.0,54,713544.0,5882210.0,UTM,-37.18202767,143.4055621,WGS84,9,0.0,1,Y,Y,1,1966-11-01,,408,0,
408203,AVOCA RIVER @ QUAMBATOOK,AVOCA @ QUAMBATOOK,91.408,AHD,4740.0,54,726709.0,6023529.0,UTM,-35.90616922,143.5121865,WGS84,9,0.0,1,Y,Y,1,1963-08-29,,408,0,
408206,AVOCA RIVER @ ARCHDALE JUNCTION,AVOCA @ ARCHDALE,194.985,AHD,681.0,54,723072.0,5914974.0,UTM,-36.88473812,143.5030939,WGS84,9,0.0,1,Y,N,1,1960-05-25,,408,0,
408209,AVOCA RIVER @ SANDHILL LAKE ROAD,AVOCA @SANDHILL L RD,0.0,,0.0,54,742797.0,6042220.0,UTM,-35.73397305000001,143.6846113,WGS84,9,0.0,1,Y,N,1,1973-08-08,,408,0,
408212,AVOCA RIVER @ CHARLTON,AVOCA @ CHARLTON,0.0,ARB,3833.0,54,713606.0,5985265.0,UTM,-36.25380216,143.3774657,WGS84,9,0.0,1,Y,N,1,1986-11-12,,408,0,
408213,AVOCA RIVER @ OUTFALL TRESCO PUMPHOUSE,AVOCA R O/F TRESCO,0.0,,0.0,54,743225.0,6071248.0,UTM,-35.47242435,143.6805991,WGS84,9,0.0,0,Y,N,1,1998-02-06,,408,0,
408216,FORREST CREEK @ AMPHITHEATRE RES. H.G.,AMPHITHEATRE RES. HG,,,,54,711076.8000000002,5883248.5,AMG84,-37.17323546,143.3774979,WGS84,,308.0,,N,N,1,2009-06-15,,408,0,
408217,SUGARLOAF CREEK @ SUGARLOAF RES. H.G.,SUGARLOAF RES. H.G.,,,,54,713455.4,5890878.1,AMG84,-37.103981,143.402094,WGS84,9,303.0,9,N,N,1,2009-06-17,,408,0,
408218,REDBANK CREEK @ REDBANK RESERVOIR H.G.,REDBANK CK RES. HG,,,,54,706189.6,5908088.9,UTM,-36.95059195,143.3156778,AGD66,,0.0,,N,N,1,2011-11-22,,408,0,
408219,AVOCA RIVER AT CHARLTON TOWNSHIP,AVOCA R @ CHARLTON T,,,,54,710988.089,5983865.59,MGA94,-36.267109,143.34874,GDA94,,0.0,,N,N,1,2016-09-12,,408,0,
408602,LAKE BAEL BAEL @ BAEL BAEL,LAKE BAEL BAEL,0.0,AHD,0.0,54,748495.0,6049132.0,UTM,-35.67030197,143.7454136,WGS84,9,0.0,1,Y,N,1,1899-12-30,,408,0,
408603,LAKE LOOKOUT @ BAEL BAEL,LAKE LOOKOUT,0.0,AHD,0.0,54,740693.0,6048244.0,UTM,-35.68023394,143.6595658,WGS84,9,0.0,1,Y,N,1,1899-12-30,,408,0,
408604,SAND HILLS LAKE @ SANDHILLL LAKE,SAND HILLS LAKE,0.0,AHD,0.0,54,741306.0,6042674.0,UTM,-35.7302507,143.6680049,WGS84,9,0.0,1,Y,N,1,1899-12-30,,408,0,
408605,LAKE GILMOUR @ BUDGERUM EAST,LAKE GILMOUR,0.0,AHD,0.0,54,737638.0,6036686.0,UTM,-35.78507538,143.629263,WGS84,9,0.0,1,Y,N,1,1899-12-30,,408,0,
408800,AVOCA RAIN GAUGE @ AVOCA WATER TREATMENT PLANT,AVOCA RAIN GAUGE,,,,54,720666.0,5892563.0,UTM,-37.0871361,143.4826734,WGS84,9,0.0,1,y,N,1,2001-06-01,,408,0,
408801,RAINGAUGE @ BUNG BONG,BUNG BONG RG,,,,54,726750.621,5889971.768,MGA94,-37.109147,143.551866,GDA94,,0.0,,N,N,1,2017-12-20,,408,0,
409005,MURRAY RIVER @ BARHAM,MURRAY @ BARHAM,0.0,,0.0,55,239577.0,6053284.0,UTM,-35.62983731,144.1242907,WGS84,9,0.0,1,Y,Y,1,1899-12-30,,407,0,
409011,MURRAY RIVER @ HUME WEIR,MURRAY RV HUME WEIR,,,,55,504912.8,6006170.4,MGA94,-36.08895,147.05457,GDA94,1,0.0,1,N,Y,1,1991-05-06,,401,0,
409016,MURRAY RIVER @ HEYWOODS,HEYWOODS,153.625,AHD,15300.0,55,502012.7,6004970.3,MGA94,-36.09978,147.02236,GDA94,1,0.0,1,N,Y,1,1991-05-06,,401,0,
409034,WAKOOL RIVER @ KYALITE,KYALITE,0.0,,0.0,54,726560.0,6129719.0,UTM,-34.94962374,143.4810068,WGS84,9,0.0,1,N,Y,1,1990-01-02,,408,0,
409200,MURRAY RIVER @ ECHUCA,MURRAY @ ECHUCA,0.0,AHD,0.0,55,297262.5,6000409.2,UTM,-36.11971666,144.74732777,WGS84,9,98.0,1,Y,N,1,1865-09-07,,406,0,
409202,MURRAY RIVER @ TOCUMWAL,MURRAY @ TOCUMWAL,103.83,AHD,29008.0,55,369607.0,6035760.0,UTM,-35.81351719,145.5566847,WGS84,9,0.0,1,Y,N,1,1908-01-01,,404,0,
409204,MURRAY RIVER @ SWAN HILL,MURRAY @ SWAN HILL,62.921,AHD,0.0,54,733076.0,6087592.0,UTM,-35.32763381,143.5641798,WGS84,9,0.0,1,Y,Y,1,1887-11-01,,408,0,
409206,MURRAY RIVER @ NYAH,MURRAY R @ NYAH,0.0,,0.0,54,716954.0,6105089.0,UTM,-35.17363085,143.3823374,WGS84,9,0.0,0,n,y,1,2005-01-24,,408,0,
409207,MURRAY RIVER @ TORRUMBARRY,TORRUMBARRY,0.0,,0.0,55,271306.048,6019435.951,MGA94,-35.942574,144.46466,WGS84,1,0.0,1,Y,Y,1,1893-06-01,,407,0,
409214,MURRAY RIVER @ PENTAL ISLAND PUMPS,MURRAY @ PENTAL IS.,69.909,AHD,0.0,54,751017.6,6076458.1,UTM,-35.423564,143.764787,WGS84,9,77.0,9,Y,N,1,1968-10-01,,407,0,
409215,MURRAY RIVER @ BARMAH,MURRAY @ BARMAH,89.302,AHD,0.0,55,316261.0,6012162.0,UTM,-36.01760591,144.9610344,WGS84,9,0.0,1,Y,N,1,1922-07-01,,405,0,
409216,MURRAY RIVER @ YARRAWONGA WEIR (HEAD GAUGE),MURRAY @ YARRAWONGA,0.0,AHD,27298.0,55,409939.0,6014581.0,UTM,-36.00891578,146.0006128,WGS84,9,129.0,9,Y,Y,1,1938-05-01,,403,0,
409217,MURRAY RIVER @ COBRAM,MURRAY @ COBRAM,107.02,AHD,0.0,55,379865.0,6024663.0,UTM,-35.91485155,145.6685293,WGS84,9,0.0,1,n,y,1,1966-12-07,,404,0,
409222,MURRAY RIVER @ D/S CAMPASPE R (PIANTA ROAD),MURRAY DS CAMPASPE,0.0,AHD,0.0,55,291461.0,6003094.0,UTM,-36.09430152,144.6836231,WGS84,9,0.0,1,Y,N,1,1992-06-25,,406,0,
409224,EDWARD RIVER @ TAYLORS BRIDGE,EDWARD R @ TAYLOR BR,0.0,AHD,0.0,55,314100.0,6043300.0,,-35.7366345,144.9443318,GDA94,1,0.0,1,Y,N,1,1996-08-02,,404,0,
409225,TOWRONG CREEK @ TOCUMWAL ROAD,TOWRONG C TOC'WAL RD,0.0,AHD,0.0,55,327500.0,6037500.0,,-35.79133989000001,145.0911829,AGD66,1,0.0,1,Y,N,1,1996-08-01,,404,0,
409226,TOUPNA CREEK @ MURPHYS CROSSING,TOUPNA CK @ MURPHYS,0.0,ARB,0.0,55,334000.0,6034800.0,,-35.81679128,145.162515,AGD66,1,0.0,1,Y,N,1,1996-12-16,,404,0,
409228,SAINT HELENA SWAMP @ V-BLOCK,SAINT HELENA SWAMP,0.0,,0.0,55,316400.0,6039400.0,AMG66,-35.77220761,144.9688575,AGD66,1,0.0,1,Y,N,1,1996-05-22,,404,0,
409229,WILD DOG CREEK @ DOUGLAS SWAMP,WILD DOG CK,0.0,ARB,0.0,55,319700.0,6032900.0,,-35.83138828,145.00387959999998,AGD66,1,0.0,1,Y,N,1,1996-12-17,,404,1,"bream, mullet, Australian salmon"
409230,REED BEDS SWAMP @ GULPA CREEK ROAD,REED BEDS SWAMP,0.0,AHD,0.0,55,314500.0,6032300.0,,-35.83582472,144.9462032,AGD66,1,0.0,1,Y,N,1,1996-07-31,,404,0,
409232,MOIRA CREEK @ MOIRA LAKE,MOIRA CK @ MOIRA LK,0.0,AHD,0.0,55,315200.0,6019000.0,,-35.95579383,144.9508616,,1,0.0,1,Y,N,1,1996-07-31,,404,0,
409391,GULF CREEK @ GULF TRACK REGULATOR,GULF @ GULF TRACK,0.0,AHD,0.0,55,333068.3,6032027.9,MGA94,-35.84161389,145.15162780000003,GDA94,9,116.0,9,Y,N,1,1990-01-01,,404,0,
409392,GULF CREEK @ FOUR MILE TRACK,GULF @ FOUR MILE,0.0,AHD,0.0,55,328449.1,6028904.0,MGA94,-35.86896667,145.0998333,GDA94,9,106.0,9,Y,N,1,1990-05-21,,404,0,
409393,GULF CREEK @ LONG PLAIN TRACK -KEYS POINT,GULF @ KEYS POINT,0.0,AHD,0.0,55,326150.341,6027586.17,MGA94,-35.88043600000001,145.074097,WGS84,1,0.0,1,Y,N,1,1990-05-22,,404,0,
409394,SNAG CREEK @ GOWERS TRACK,SNAG @ GOWERS TRACK,0.0,AHD,0.0,55,323300.8,6027001.5,,-35.88519444,145.0424167,,1,0.0,1,Y,N,1,1990-05-22,,404,0,
409395,SMITHS CREEK @ GOWERS TRACK,SMITHS @ GOWERS TRK,0.0,AHD,0.0,55,332200.0,6023898.5,,-35.91472222,145.14030559999998,,1,0.0,1,Y,N,1,1990-05-22,,404,0,
409396,BUDGEE CREEK @ SAND RIDGE TRACK,BUDGEE @ SAND RIDGE,0.0,AHD,0.0,55,319773.0,6025820.0,UTM,-35.89519695,145.0030871,WGS84,9,0.0,1,Y,N,1,1990-05-24,,404,0,
409397,LITTLE BUDGEE CREEK @ FORCING YARD TRACK,LITTLE BUDGEE CK,0.0,AHD,0.0,55,320000.0,6025800.0,,-35.89541894,145.0055964,,1,0.0,1,Y,N,1,1990-05-24,,404,0,
409398,BUDGEE CREEK @ WAR PLAIN,BUDGEE CK WAR PLAIN,,,,55,316646.0,6021250.0,UTM,-35.93579329,144.96740583,WGS84,9,0.0,,Y,N,1,1992-06-26,,404,0,
409399,LITTLE MURRAY RIVER @ LITTLE MURRAY WEIR,LITTLE MURRAY RIVER,69.891,AHD,0.0,54,737869.0,6078128.0,UTM,-35.41175049000001,143.61961619999997,WGS84,9,71.0,9,Y,N,1,1992-05-11,,407,0,
409600,LAKE MOODEMERE @ RUTHERGLEN,LAKE MOODEMERE,127.082,AHD,0.0,55,444665.0,6009869.0,UTM,-36.05404204,146.3856237,WGS84,9,0.0,1,Y,N,1,1899-12-30,,403,0,
409701,NATIONAL CHANNEL @ D/S TORRUMBARRY HEADWORKS,NATIONAL D/S TORRUM.,0.0,AHD,0.0,55,275404.0,6013984.6,MGA94,-35.99262778,144.5085083,GDA94,9,92.0,9,Y,N,1,1998-08-28,,407,0,
409710,YARRAWONGA MAIN CHANNEL ESCAPE @ MURRAY VALLEY HIGHWAY,YARRAWONGA MAIN CH.,0.0,,0.0,55,393947.0,6015573.0,UTM,-35.99841864,145.8233555,WGS84,9,0.0,1,Y,N,1,1988-08-10,,404,0,
409711,MURRAY VALLEY DRAIN 3 OUTFALL @ SHEEPWASH CREEK,M-V DR 3 @ SHEEPWASH,106.792,AHD,0.0,55,364142.0,6032744.0,UTM,-35.83995914,145.4956981,WGS84,9,0.0,1,Y,N,1,1990-05-30,,404,0,
409712,MURRAY VALLEY DRAIN 6 TAIL @ 2 KM NTH MURRAY VALLEY HW,M-V DRAIN 6 TAIL,0.0,,0.0,55,349502.1,6024923.4,UTM,-35.90830277,145.33217777,WGS84,9,0.0,1,Y,Y,1,1990-05-29,,404,0,
409722,YARRAWONGA MAIN CHANNEL 5 KM U/S 409700,YARRAWONGA MAIN CH,,,,55,409749.8,6014133.7,MGA94,-36.01311,145.99849,GDA94,,0.0,,N,N,1,2012-02-01,,404,0,
414200,MURRAY RIVER @ BELOW WAKOOL JUNCTION,MURRAY BELOW WAKOOL,0.0,,0.0,54,714085.7,6141390.1,MGA94,-34.84718,143.34152,GDA94,1,0.0,1,Y,Y,1,1929-07-01,,414,0,
414201,MURRAY RIVER @ BOUNDARY BEND,MURRAY BOUNDARY BEND,47.694,AHD,0.0,54,698694.0,6155887.0,UTM,-34.71966901,143.1698626,WGS84,9,59.0,9,Y,N,1,1955-05-15,,414,0,
414202,MURRAY RIVER @ MILDURA,MURRAY @ MILDURA,0.0,AHD,0.0,54,606924.0,6218578.961,,-34.168146,142.160097,WGS84,1,0.0,1,n,y,1,1864-09-29,,414,0,
414203,MURRAY RIVER @ EUSTON,MURRAY @ EUSTON,41.84,AHD,0.0,54,661224.0,6169867.0,UTM,-34.60025909,142.7581931,WGS84,9,63.0,9,Y,N,1,1930-01-01,,414,0,
414204,MURRAY RIVER @ RED CLIFFS,RED CLIFFS,28.59,,0.0,54,613984.0,6204513.0,UTM,-34.294223,142.2385366,WGS84,9,53.0,1,N,Y,1,1899-12-30,,414,0,
414205,MURRAY RIVER @ ROBINVALE,MURRAY @ ROBINVALE,-0.883,,0.0,54,665281.0,6169436.2,UTM,-34.60349669,142.80250063,WGS84,9,51.0,9,Y,N,1,1956-07-01,,414,0,
414206,MURRAY RIVER @ MERBEIN,MURRAY @ MERBEIN,0.0,,0.0,54,599755.0,6218089.0,UTM,-34.17327453,142.0823843,WGS84,9,58.0,1,n,y,1,1956-09-01,,414,0,
414207,MURRAY RIVER @ COLIGNAN,MURRAY @ COLIGNAN,35.062,AHD,0.0,54,629068.0,6174050.0,UTM,-34.56709452,142.4072101,WGS84,9,56.0,9,Y,N,1,1960-06-01,,414,0,
414209,MURRAY RIVER @ LOCK 15 EUSTON (HEAD GAUGE),MURRAY @ LOCK 15,-0.8,AHD,0.0,54,661371.0,6169930.0,UTM,-34.59966811,142.7597835,WGS84,9,0.0,1,Y,N,1,1938-03-01,,414,0,
414210,MURRAY RIVER @ LOCK 11 MILDURA (HEAD GAUGE),MURRAY @ LOCK 11,,,,54,606898.0,6218063.0,UTM,-34.17280098,142.1598786,WGS84,9,57.0,1,N,Y,1,1927-10-01,,414,0,
414211,MULLAROO CREEK @ LOCK 7 OFFTAKE,MULLAROO @ LOCK 7,0.0,,0.0,54,522759.6,6229672.4,,-34.07333333,141.2466667,,1,0.0,1,Y,y,1,1978-02-08,,414,0,
414212,LINDSAY RIVER @ MURRAY RIVER OFFTAKE,LINDSAY @ MURRAY,0.0,AHD,0.0,54,527505.0,6225421.0,UTM,-34.11156105,141.2982302,WGS84,9,0.0,1,Y,N,1,1988-11-09,,414,0,
414213,LINDSAY RIVER @ U/S MULLAROO CREEK (BORE LINE),LINDSAY @ U/S MULARO,0.0,AHD,0.0,54,515066.0,6220880.0,UTM,-34.1527682,141.1634365,WGS84,9,0.0,1,Y,N,1,1991-02-06,,414,0,
