STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
407373,YARRAN CREEK 100M D/S YARRAN REGULATOR,YARRAN CK D/S REG.,,,,55,249752,6038898,MGA94,-35.762148099999997,144.23203699999999,GDA94,,0,,N,N,1,2015-07-20,,407
407376,SPRING CREEK AT HEPBURN RESERVOIR H.G.,SPRING C HEPBURN RES,,,,55,247972.709,5864948.6840000004,MGA94,-37.327969000000003,144.155518,GDA94,,0,,N,N,1,2016-06-03,,407
407381,SPRING CREEK U/S HEPBURN RESERVOIR,SPRING C U/S HEP. RS,,,,55,248200.45999999999,5864929.2170000002,MGA94,-37.328206000000002,144.15807899999999,GDA94,,0,,N,N,1,2017-05-25,,407
407382,LODDON RIVER @ DONAGHUES ROAD BRIDGE,LODDON @ DONAGHUES,,,,54,764093,6053052,MGA94,-35.631075801185567,143.91627952027872,WGS84,,0,,N,N,1,,,407
407384,GUNBOWER CREEK AT REEDY LAGOON,GUNBOWER C REEDY LAG,,,,55,247424,6042772,MGA94,-35.726665324999999,144.20753416599999,GDA94,,0,,N,N,1,2018-02-16,,407
407601,KANGAROO LAKE @ MYSTIC PARK,KANGARRO @ MYSTIC PK,0,,0,54,750257,6061539,UTM,-35.558119480000002,143.7610147,WGS84,9,74,9,Y,N,1,1971-10-07,,407
407603,HEPBURN LAGOON (WQ),HEPBURN LAGOON (WQ),,,,55,234732.20000000001,5859310.0999999996,MGA94,-37.37491,144.00425999999999,GDA94,1,0,1,N,N,1,1992-07-29,,407
407604,NEWLYN RESERVOIR (WQ),NEWLYN RES. (WQ),,,,55,234897.79999999999,5856219.2000000002,MGA94,-37.40278,144.00502,GDA94,1,0,1,N,N,1,1992-07-29,,407
407609,BIRCH CREEK @ DEAN RESERVOIR,BIRCH CK @ DEAN RES,,,,55,235834.22701982403,5848063.7810363285,MGA94,-37.476588,144.01265100000001,GDA94,,0,,N,N,1,2017-12-07,,407
407712,LOCKINGTON MAIN DRAIN @ MURPHY SWAMP,LOCKING.MD.@ MURPHY,1.0999999999999999E-2,AHD,0,55,280883,6004403,UTM,-36.080182290000003,144.5665831,WGS84,9,0,1,Y,Y,1,1979-01-11,,407
407716,LOCKINGTON DRAIN 3 @ KOTTA,LOCKINGTON @ KOTTA,0,AHD,0,55,274916,5991636,UTM,-36.193812389999998,144.4967201,WGS84,9,0,1,Y,N,1,1979-01-16,,407
407732,PYRAMID NO. 1 DRAIN @ HIRDS SWAMP,PYRAMID 1 @HIR.SWAMP,0,ARB,0,55,238330,6025318,UTM,-35.881334690000003,144.1014102,WGS84,9,0,1,Y,N,1,1990-03-08,,407
407735,PYRAMID DRAIN No.2 @ U/S PYRAMID CREEK,PYRAMID DRAIN No.2,78.052000000000007,AHD,0,55,242473,6025615,UTM,-35.879758619999997,144.14734780000001,WGS84,9,0,1,Y,N,1,1980-12-15,,407
407779,HIPWELL ROAD CHANNEL AT GUNBOWER CREEK OFFTAKE,HIPWELL RD CHANNEL,,,,55,259245.10000000001,6028862.0999999996,MGA94,-35.854905559999999,144.3339139,GDA94,,0,,N,N,1,2014-02-14,,407
407781,INFLOW FLUME AT MARYBOROUGH WWTP,FLUME MARYBOROUGH TP,,,,54,745558.38199999998,5900951.1749999998,MGA94,-37.005547499999999,143.75972899999999,GDA94,,0,,y,N,1,2016-06-06,,407
407805,RAINGAUGE AT BULLARTO SOUTH,R/G BULLARTO S,,,,55,253562.70000000001,5855155.2999999998,MGA94,-37.417639999999999,144.21528000000001,GDA94,1,0,1,N,N,1,1998-09-18,,407
407806,WEATHER STATION AT MARYBOROUGH WWTP,W.S. AT MARYBOROUGH,,,,54,745565.40000000002,5900974,MGA94,-37.005339999999997,143.75980000000001,GDA94,,0,,N,N,1,2011-11-20,,407
407807,WEATHER STATION AT CLUNES WWTP,WS @ CLUNES WWTP,,,,54,750101.59999999998,5871510.7000000002,MGA94,-37.26941111,143.8205639,GDA94,,0,,N,N,1,2015-04-29,,407
408200,AVOCA RIVER @ COONOOER,AVOCA R @ COONOOER,0,,2668,54,706013.80000000005,5964990.2000000002,MGA94,-36.438090000000003,143.29839000000001,GDA94,1,0,1,Y,Y,1,1909-01-01,,408
408202,AVOCA RIVER @ AMPHITHEATRE,AVOCA @ AMPHITHEATRE,265.685,AHD,78,54,713544,5882210,UTM,-37.182027669999997,143.4055621,WGS84,9,0,1,Y,Y,1,1966-11-01,,408
408203,AVOCA RIVER @ QUAMBATOOK,AVOCA @ QUAMBATOOK,91.408000000000001,AHD,4740,54,726709,6023529,UTM,-35.906169220000002,143.51218650000001,WGS84,9,0,1,Y,Y,1,1963-08-29,,408
408206,AVOCA RIVER @ ARCHDALE JUNCTION,AVOCA @ ARCHDALE,194.98500000000001,AHD,681,54,723072,5914974,UTM,-36.884738120000002,143.50309390000001,WGS84,9,0,1,Y,N,1,1960-05-25,,408
408209,AVOCA RIVER @ SANDHILL LAKE ROAD,AVOCA @SANDHILL L RD,0,,0,54,742797,6042220,UTM,-35.733973050000003,143.6846113,WGS84,9,0,1,Y,N,1,1973-08-08,,408
408212,AVOCA RIVER @ CHARLTON,AVOCA @ CHARLTON,0,ARB,3833,54,713606,5985265,UTM,-36.253802159999999,143.37746569999999,WGS84,9,0,1,Y,N,1,1986-11-12,,408
408213,AVOCA RIVER @ OUTFALL TRESCO PUMPHOUSE,AVOCA R O/F TRESCO,0,,0,54,743225,6071248,UTM,-35.472424349999997,143.68059909999999,WGS84,9,0,0,Y,N,1,1998-02-06,,408
408216,FORREST CREEK @ AMPHITHEATRE RES. H.G.,AMPHITHEATRE RES. HG,,,,54,711076.80000000005,5883248.5,AMG84,-37.173235460000001,143.37749790000001,WGS84,,308,,N,N,1,2009-06-15,,408
408217,SUGARLOAF CREEK @ SUGARLOAF RES. H.G.,SUGARLOAF RES. H.G.,,,,54,713455.40000000002,5890878.0999999996,AMG84,-37.103980999999997,143.40209400000001,WGS84,9,303,9,N,N,1,2009-06-17,,408
408218,REDBANK CREEK @ REDBANK RESERVOIR H.G.,REDBANK CK RES. HG,,,,54,706189.59999999998,5908088.9000000004,UTM,-36.950591950000003,143.3156778,AGD66,,0,,N,N,1,2011-11-22,,408
408219,AVOCA RIVER AT CHARLTON TOWNSHIP,AVOCA R @ CHARLTON T,,,,54,710988.08900000004,5983865.5899999999,MGA94,-36.267108999999998,143.34873999999999,GDA94,,0,,N,N,1,2016-09-12,,408
408602,LAKE BAEL BAEL @ BAEL BAEL,LAKE BAEL BAEL,0,AHD,0,54,748495,6049132,UTM,-35.670301969999997,143.74541360000001,WGS84,9,0,1,Y,N,1,1899-12-30,,408
408603,LAKE LOOKOUT @ BAEL BAEL,LAKE LOOKOUT,0,AHD,0,54,740693,6048244,UTM,-35.680233940000001,143.6595658,WGS84,9,0,1,Y,N,1,1899-12-30,,408
408604,SAND HILLS LAKE @ SANDHILLL LAKE,SAND HILLS LAKE,0,AHD,0,54,741306,6042674,UTM,-35.730250699999999,143.6680049,WGS84,9,0,1,Y,N,1,1899-12-30,,408
408605,LAKE GILMOUR @ BUDGERUM EAST,LAKE GILMOUR,0,AHD,0,54,737638,6036686,UTM,-35.785075380000002,143.62926300000001,WGS84,9,0,1,Y,N,1,1899-12-30,,408
408800,AVOCA RAIN GAUGE @ AVOCA WATER TREATMENT PLANT,AVOCA RAIN GAUGE,,,,54,720666,5892563,UTM,-37.087136100000002,143.48267340000001,WGS84,9,0,1,y,N,1,2001-06-01,,408
408801,RAINGAUGE @ BUNG BONG,BUNG BONG RG,,,,54,726750.62100000004,5889971.7680000002,MGA94,-37.109147,143.55186599999999,GDA94,,0,,N,N,1,2017-12-20,,408
409005,MURRAY RIVER @ BARHAM,MURRAY @ BARHAM,0,,0,55,239577,6053284,UTM,-35.629837309999999,144.12429069999999,WGS84,9,0,1,Y,Y,1,1899-12-30,,407
409011,MURRAY RIVER @ HUME WEIR,MURRAY RV HUME WEIR,,,,55,504912.79999999999,6006170.4000000004,MGA94,-36.088949999999997,147.05457000000001,GDA94,1,0,1,N,Y,1,1991-05-06,,401
409016,MURRAY RIVER @ HEYWOODS,HEYWOODS,153.625,AHD,15300,55,502012.70000000001,6004970.2999999998,MGA94,-36.099780000000003,147.02235999999999,GDA94,1,0,1,N,Y,1,1991-05-06,,401
409034,WAKOOL RIVER @ KYALITE,KYALITE,0,,0,54,726560,6129719,UTM,-34.94962374,143.48100679999999,WGS84,9,0,1,N,Y,1,1990-01-02,,408
409200,MURRAY RIVER @ ECHUCA,MURRAY @ ECHUCA,0,AHD,0,55,297262.5,6000409.2000000002,UTM,-36.119716660000002,144.74732777,WGS84,9,98,1,Y,N,1,1865-09-07,,406
409202,MURRAY RIVER @ TOCUMWAL,MURRAY @ TOCUMWAL,103.83,AHD,29008,55,369607,6035760,UTM,-35.813517189999999,145.55668470000001,WGS84,9,0,1,Y,N,1,1908-01-01,,404
409204,MURRAY RIVER @ SWAN HILL,MURRAY @ SWAN HILL,62.920999999999999,AHD,0,54,733076,6087592,UTM,-35.327633810000002,143.56417980000001,WGS84,9,0,1,Y,Y,1,1887-11-01,,408
409206,MURRAY RIVER @ NYAH,MURRAY R @ NYAH,0,,0,54,716954,6105089,UTM,-35.173630850000002,143.38233740000001,WGS84,9,0,0,n,y,1,2005-01-24,,408
409207,MURRAY RIVER @ TORRUMBARRY,TORRUMBARRY,0,,0,55,271306.04800000001,6019435.9510000004,MGA94,-35.942574,144.46466000000001,WGS84,1,0,1,Y,Y,1,1893-06-01,,407
409214,MURRAY RIVER @ PENTAL ISLAND PUMPS,MURRAY @ PENTAL IS.,69.909000000000006,AHD,0,54,751017.59999999998,6076458.0999999996,UTM,-35.423563999999999,143.76478700000001,WGS84,9,77,9,Y,N,1,1968-10-01,,407
409215,MURRAY RIVER @ BARMAH,MURRAY @ BARMAH,89.302000000000007,AHD,0,55,316261,6012162,UTM,-36.01760591,144.96103439999999,WGS84,9,0,1,Y,N,1,1922-07-01,,405
409216,MURRAY RIVER @ YARRAWONGA WEIR (HEAD GAUGE),MURRAY @ YARRAWONGA,0,AHD,27298,55,409939,6014581,UTM,-36.008915780000002,146.0006128,WGS84,9,129,9,Y,Y,1,1938-05-01,,403
409217,MURRAY RIVER @ COBRAM,MURRAY @ COBRAM,107.02,AHD,0,55,379865,6024663,UTM,-35.914851550000002,145.66852929999999,WGS84,9,0,1,n,y,1,1966-12-07,,404
409222,MURRAY RIVER @ D/S CAMPASPE R (PIANTA ROAD),MURRAY DS CAMPASPE,0,AHD,0,55,291461,6003094,UTM,-36.094301520000002,144.68362310000001,WGS84,9,0,1,Y,N,1,1992-06-25,,406
409224,EDWARD RIVER @ TAYLORS BRIDGE,EDWARD R @ TAYLOR BR,0,AHD,0,55,314100,6043300,,-35.736634500000001,144.94433179999999,GDA94,1,0,1,Y,N,1,1996-08-02,,404
409225,TOWRONG CREEK @ TOCUMWAL ROAD,TOWRONG C TOC'WAL RD,0,AHD,0,55,327500,6037500,,-35.791339890000003,145.09118290000001,AGD66,1,0,1,Y,N,1,1996-08-01,,404
409226,TOUPNA CREEK @ MURPHYS CROSSING,TOUPNA CK @ MURPHYS,0,ARB,0,55,334000,6034800,,-35.816791279999997,145.16251500000001,AGD66,1,0,1,Y,N,1,1996-12-16,,404
409228,SAINT HELENA SWAMP @ V-BLOCK,SAINT HELENA SWAMP,0,,0,55,316400,6039400,AMG66,-35.772207610000002,144.96885750000001,AGD66,1,0,1,Y,N,1,1996-05-22,,404
409229,WILD DOG CREEK @ DOUGLAS SWAMP,WILD DOG CK,0,ARB,0,55,319700,6032900,,-35.831388279999999,145.0038796,AGD66,1,0,1,Y,N,1,1996-12-17,,404
409230,REED BEDS SWAMP @ GULPA CREEK ROAD,REED BEDS SWAMP,0,AHD,0,55,314500,6032300,,-35.835824719999998,144.94620320000001,AGD66,1,0,1,Y,N,1,1996-07-31,,404
409232,MOIRA CREEK @ MOIRA LAKE,MOIRA CK @ MOIRA LK,0,AHD,0,55,315200,6019000,,-35.955793829999998,144.9508616,,1,0,1,Y,N,1,1996-07-31,,404
409391,GULF CREEK @ GULF TRACK REGULATOR,GULF @ GULF TRACK,0,AHD,0,55,333068.29999999999,6032027.9000000004,MGA94,-35.841613889999998,145.1516278,GDA94,9,116,9,Y,N,1,1990-01-01,,404
409392,GULF CREEK @ FOUR MILE TRACK,GULF @ FOUR MILE,0,AHD,0,55,328449.09999999998,6028904,MGA94,-35.868966669999999,145.0998333,GDA94,9,106,9,Y,N,1,1990-05-21,,404
409393,GULF CREEK @ LONG PLAIN TRACK -KEYS POINT,GULF @ KEYS POINT,0,AHD,0,55,326150.34100000001,6027586.1699999999,MGA94,-35.880436000000003,145.07409699999999,WGS84,1,0,1,Y,N,1,1990-05-22,,404
409394,SNAG CREEK @ GOWERS TRACK,SNAG @ GOWERS TRACK,0,AHD,0,55,323300.79999999999,6027001.5,,-35.885194439999999,145.04241669999999,,1,0,1,Y,N,1,1990-05-22,,404
409395,SMITHS CREEK @ GOWERS TRACK,SMITHS @ GOWERS TRK,0,AHD,0,55,332200,6023898.5,,-35.914722220000002,145.1403056,,1,0,1,Y,N,1,1990-05-22,,404
409396,BUDGEE CREEK @ SAND RIDGE TRACK,BUDGEE @ SAND RIDGE,0,AHD,0,55,319773,6025820,UTM,-35.895196949999999,145.00308709999999,WGS84,9,0,1,Y,N,1,1990-05-24,,404
409397,LITTLE BUDGEE CREEK @ FORCING YARD TRACK,LITTLE BUDGEE CK,0,AHD,0,55,320000,6025800,,-35.895418939999999,145.0055964,,1,0,1,Y,N,1,1990-05-24,,404
409398,BUDGEE CREEK @ WAR PLAIN,BUDGEE CK WAR PLAIN,,,,55,316646,6021250,UTM,-35.935793289999999,144.96740582999999,WGS84,9,0,,Y,N,1,1992-06-26,,404
409399,LITTLE MURRAY RIVER @ LITTLE MURRAY WEIR,LITTLE MURRAY RIVER,69.891000000000005,AHD,0,54,737869,6078128,UTM,-35.411750490000003,143.6196162,WGS84,9,71,9,Y,N,1,1992-05-11,,407
409600,LAKE MOODEMERE @ RUTHERGLEN,LAKE MOODEMERE,127.08199999999999,AHD,0,55,444665,6009869,UTM,-36.054042039999999,146.3856237,WGS84,9,0,1,Y,N,1,1899-12-30,,403
409701,NATIONAL CHANNEL @ D/S TORRUMBARRY HEADWORKS,NATIONAL D/S TORRUM.,0,AHD,0,55,275404,6013984.5999999996,MGA94,-35.992627779999999,144.50850829999999,GDA94,9,92,9,Y,N,1,1998-08-28,,407
409710,YARRAWONGA MAIN CHANNEL ESCAPE @ MURRAY VALLEY HIGHWAY,YARRAWONGA MAIN CH.,0,,0,55,393947,6015573,UTM,-35.998418639999997,145.82335549999999,WGS84,9,0,1,Y,N,1,1988-08-10,,404
409711,MURRAY VALLEY DRAIN 3 OUTFALL @ SHEEPWASH CREEK,M-V DR 3 @ SHEEPWASH,106.792,AHD,0,55,364142,6032744,UTM,-35.839959139999998,145.4956981,WGS84,9,0,1,Y,N,1,1990-05-30,,404
409712,MURRAY VALLEY DRAIN 6 TAIL @ 2 KM NTH MURRAY VALLEY HW,M-V DRAIN 6 TAIL,0,,0,55,349502.09999999998,6024923.4000000004,UTM,-35.908302769999999,145.33217776999999,WGS84,9,0,1,Y,Y,1,1990-05-29,,404
409722,YARRAWONGA MAIN CHANNEL 5 KM U/S 409700,YARRAWONGA MAIN CH,,,,55,409749.79999999999,6014133.7000000002,MGA94,-36.013109999999998,145.99849,GDA94,,0,,N,N,1,2012-02-01,,404
414200,MURRAY RIVER @ BELOW WAKOOL JUNCTION,MURRAY BELOW WAKOOL,0,,0,54,714085.69999999995,6141390.0999999996,MGA94,-34.847180000000002,143.34152,GDA94,1,0,1,Y,Y,1,1929-07-01,,414
414201,MURRAY RIVER @ BOUNDARY BEND,MURRAY BOUNDARY BEND,47.694000000000003,AHD,0,54,698694,6155887,UTM,-34.719669009999997,143.16986259999999,WGS84,9,59,9,Y,N,1,1955-05-15,,414
414202,MURRAY RIVER @ MILDURA,MURRAY @ MILDURA,0,AHD,0,54,606924,6218578.9610000001,,-34.168146,142.16009700000001,WGS84,1,0,1,n,y,1,1864-09-29,,414
414203,MURRAY RIVER @ EUSTON,MURRAY @ EUSTON,41.840000000000003,AHD,0,54,661224,6169867,UTM,-34.600259090000002,142.7581931,WGS84,9,63,9,Y,N,1,1930-01-01,,414
414204,MURRAY RIVER @ RED CLIFFS,RED CLIFFS,28.59,,0,54,613984,6204513,UTM,-34.294223000000002,142.2385366,WGS84,9,53,1,N,Y,1,1899-12-30,,414
414205,MURRAY RIVER @ ROBINVALE,MURRAY @ ROBINVALE,-0.88300000000000001,,0,54,665281,6169436.2000000002,UTM,-34.60349669,142.80250063,WGS84,9,51,9,Y,N,1,1956-07-01,,414
414206,MURRAY RIVER @ MERBEIN,MURRAY @ MERBEIN,0,,0,54,599755,6218089,UTM,-34.17327453,142.0823843,WGS84,9,58,1,n,y,1,1956-09-01,,414
414207,MURRAY RIVER @ COLIGNAN,MURRAY @ COLIGNAN,35.061999999999998,AHD,0,54,629068,6174050,UTM,-34.567094519999998,142.40721009999999,WGS84,9,56,9,Y,N,1,1960-06-01,,414
414209,MURRAY RIVER @ LOCK 15 EUSTON (HEAD GAUGE),MURRAY @ LOCK 15,-0.80000000000000004,AHD,0,54,661371,6169930,UTM,-34.599668110000003,142.7597835,WGS84,9,0,1,Y,N,1,1938-03-01,,414
414210,MURRAY RIVER @ LOCK 11 MILDURA (HEAD GAUGE),MURRAY @ LOCK 11,,,,54,606898,6218063,UTM,-34.172800979999998,142.15987860000001,WGS84,9,57,1,N,Y,1,1927-10-01,,414
414211,MULLAROO CREEK @ LOCK 7 OFFTAKE,MULLAROO @ LOCK 7,0,,0,54,522759.59999999998,6229672.4000000004,,-34.073333329999997,141.24666669999999,,1,0,1,Y,y,1,1978-02-08,,414
414212,LINDSAY RIVER @ MURRAY RIVER OFFTAKE,LINDSAY @ MURRAY,0,AHD,0,54,527505,6225421,UTM,-34.111561049999999,141.29823020000001,WGS84,9,0,1,Y,N,1,1988-11-09,,414
414213,LINDSAY RIVER @ U/S MULLAROO CREEK (BORE LINE),LINDSAY @ U/S MULARO,0,AHD,0,54,515066,6220880,UTM,-34.152768199999997,141.16343649999999,WGS84,9,0,1,Y,N,1,1991-02-06,,414
414214,MULLAROO CREEK @ U/S LINDSAY RIVER,MULLAROO U/S LINDSAY,0,AHD,0,54,512414,6224279,UTM,-34.122148699999997,141.13461899999999,WGS84,9,0,1,Y,N,1,1899-12-30,,414
414215,LINDSAY RIVER @ LINDSAY POINT,LINDSAY @ LINDSAY,0,,0,54,501867,6228728,UTM,-34.082096450000002,141.02023650000001,WGS84,9,0,1,Y,N,1,1991-02-07,,414
414216,MURRAY RIVER @ D/S MILDURA WEIR (CHAFFEYS GRAVE YARD),MURRAY DS MILDURA,0,,0,54,606925,6218761,UTM,-34.166504490000001,142.16008540000001,WGS84,9,43,9,Y,N,1,1992-05-06,,414
414217,MURRAY RIVER @ CURLWAA,MURRAY @ CURLWAA,0,,0,54,590531,6225103,UTM,-34.110868709999998,141.98158179999999,WGS84,9,45,1,Y,N,1,1992-05-06,,414
414218,LINDSAY RIVER @ U/S OF LAKE WALLA WALLA,LINDSAY @U/S L WALLA,0,ARB,0,54,520086,6222680,UTM,-34.136450119999999,141.21785170000001,WGS84,9,0,1,Y,N,1,1992-05-05,,414
414219,MURRAY RIVER @ WEMEN,MURRAY R @ WEMEN,0,,0,54,648915,6149566,UTM,-34.785117040000003,142.627589,WGS84,9,43,0,Y,N,1,2002-05-14,,414
414229,LINDSAY RIVER 500 M U/S MURRAY RIVER JUNCTION,LINDSAY R U/S MURRAY,0,,0,54,502841,6231459,UTM,-34.057463949999999,141.03078479999999,GDA94,9,0,,N,N,1,2009-04-20,,414
414230,CHALKA CREEK @ MESSENGERS REGULATOR,CHALKA CK MESSENGERS,,,,54,637057.83499999996,6155310.0489999996,,-34.735019999999999,142.49708999999999,WGS84,,0,,N,N,1,2013-11-11,,414
414231,CHALKA CREEK @ OATEYS REGULATOR,CHALKA CK OATEYS,,,,54,631042.76000000001,6166368.1900000004,,-34.636139999999997,142.42966000000001,WGS84,,0,,y,N,1,2013-11-11,,414
414702,F.M.I.T. NORTH EAST DRAIN @ BRUCES BEND,FMIT NE DR BRUCES BD,0,ARB,0,54,612390,6213798,UTM,-34.210678979999997,142.22001080000001,WGS84,9,43,1,N,N,1,1983-06-16,,414
414703,RED CLIFFS DRAIN NO 1 @ BLOUNTS ROAD (BARNET ROAD),RED CLIFFS DR NO 1,0,ARB,0,54,611424,6206742,UTM,-34.27440335,142.21043721000001,WGS84,9,34,1,Y,N,1,1983-06-17,,414
414705,RED CLIFFS DRAIN NO. 10 U/S OUTFALL TO SOUTH EAST BASIN,RED CLIFFS NO. 10,0,,0,54,613663,6200467,UTM,-34.330738259999997,142.23558370000001,WGS84,9,39,1,Y,N,1,1983-09-08,,414
414706,MERBEIN NORTH-WEST DRAIN @ U/S OF OUTFALL TO MURRAY R,MERBEIN NW DRAIN,0,,0,54,590484,6222471,UTM,-34.134605749999999,141.98144400000001,WGS84,9,34,1,Y,N,1,1983-09-08,,414
414712,RED CLIFFS DRAIN NO. 3 AND 4 @ WOORLANG,RED CLIFFS NO. 3 & 4,0,,0,54,612068.59999999998,6205424.7999999998,MGA94,-34.286209999999997,142.21761000000001,GDA94,1,0,1,N,N,1,1983-02-24,,414
414714,RED CLIFFS DRAIN NO. 8 @ STEWARTS ROAD,RED CLIFFS NO. 8,0,ARB,0,54,613912,6201533,UTM,-34.32109955,142.2381488,WGS84,9,38,1,N,N,1,1983-09-08,,414
414716,ROBINVALE NO 4 SYSTEM OUTFALL @ PETHARD ROAD,ROBINVALE NO 4,0,,0,54,659613,6169429,UTM,-34.604458989999998,142.74071430000001,WGS84,9,55,1,Y,N,1,1991-02-26,,414
414717,ROBINVALE NO 6 SYSTEM OUTFALL @ MALAYA ROAD,ROBINVALE 6 @ MALAYA,0,,0,54,655946,6165922,UTM,-34.636634970000003,142.70138349999999,WGS84,9,55,1,Y,N,1,1991-02-26,,414
414718,M.M.G.I.S. OUTFALL NO. 1 @ LAKE RANFURLEY,MMGIS OUTFALL NO. 1,0,,0,54,601433,6217016,UTM,-34.1827878,142.10071400000001,WGS84,9,41,1,Y,N,1,1992-06-30,,414
414719,M.M.G.I.S. OUTFALL NO. 2 @ LAKE RANFURLEY,MMGIS OUTFALL NO 2,0,,0,54,602439,6217010,UTM,-34.182743500000001,142.11162970000001,WGS84,3,35,1,Y,N,1,1992-06-30,,414
414721,NANGILOC-COLIGNAN DRAIN @ HEWETTS ROAD,NAN-COLIG DR HEWETTS,0,ARB,0,54,626742,6180559,UTM,-34.508704950000002,142.38067330000001,WGS84,9,0,1,Y,N,1,1995-02-01,,414
414722,NANGILOC-COLIGNAN DRAIN @ DOERINGS BASIN,NAN-COLIG DR DOERING,0,ARB,0,54,620830,6188451,UTM,-34.438263030000002,142.3151689,WGS84,9,39,1,Y,N,1,1996-03-05,,414
414723,KULKYNE OUTFALL DRAIN @ MANSELLS PUMP,KULKYNE O/F MANSELLS,0,ARB,0,54,629092,6174803,UTM,-34.560305470000003,142.40713940000001,WGS84,9,56,9,Y,N,1,1996-08-14,,414
414724,NANGILOC COLIGNAN DRAIN @ NANGILOC,NAN-COLIG @ NANGILOC,0,ARB,0,54,624312,6184855,UTM,-34.470270030000002,142.35358249999999,WGS84,2,49,0,Y,N,1,1997-10-07,,414
414728,BROWN'S GROUP DRAINAGE AREA @ BROWN'S ROAD,BROWN'S RD DR. AREA,0,,0,54,627370,6176096,UTM,-34.54873671,142.3882218,WGS84,9,0,0,Y,N,1,1899-12-30,,414
414730,PSYCHE BEND LAGOON CONNECTING DRAIN,PSYCHE BEND LAGOON,,,,54,612593.33299999998,6207995.9280000003,MGA94,-34.263089999999998,142.22298000000001,GDA94,,43.600000000000001,,N,N,1,2013-10-11,,414
414731,BUMBANG DRAIN @ MURRAY RIVER OUTFALL,BUMBANG DR O/FALL,,,,54,664233.897,6169881.6200000001,MGA94,-34.599649999999997,142.791,WGS84,,45.32,,N,N,1,2013-11-21,,414
414732,TOL TOL DRAIN @ MURRAY RIVER OUTFALL,TOL TOL DR O/FALL,,,,54,670316.89800000004,6162695.3300000001,MGA94,-34.663550000000001,142.85875999999999,GDA94,,45.57,,N,N,1,2013-10-15,,414
414733,BOUNDRY BEND DRAIN OUTFALL TO MURRAY RIVER,BOUNDRY BEND DR O/F,,,,54,698140.58499999996,6156286.1270000003,MGA94,-34.716299999999997,143.16373999999999,GDA94,,46.119999999999997,,N,N,1,2013-10-15,,414
414734,BOUNDRY BEND DRAIN @ THE DAM,BOUNDRY BEND DR DAM,,,,54,698403.38500000001,6154407.2819999997,MGA94,-34.733179999999997,143.16704999999999,GDA94,,46.130000000000003,,N,N,1,2013-10-15,,414
415200,WIMMERA RIVER @ HORSHAM,WIMMERA @ HORSHAM,120.381,AHD,4066,54,602419,5933352,UTM,-36.739911200000002,142.1471631,WGS84,9,0,1,Y,Y,1,1881-06-01,,415
415201,WIMMERA RIVER @ GLENORCHY WEIR TAIL GAUGE,WIMMERA @ GLENORCHY,163.779,AHD,1953,54,646364.63600000006,5913914.5420000004,UTM,-36.909300000000002,142.64296999999999,WGS84,9,0,1,Y,Y,1,1910-08-11,,415
415202,MACKENZIE RIVER @ WARTOOK RESERVOIR,MACKENZIE @ WARTOOK,425.51299999999998,AHD,80,54,626566,5892223,UTM,-37.107640889999999,142.42443739999999,WGS84,9,0,1,Y,N,1,1916-06-02,,415
415203,MOUNT WILLIAM CREEK @ LAKE LONSDALE (TAIL GAUGE),MT. WILLIAM CK,182.19800000000001,AHD,1026,54,640850.66599999997,5900549.7340000002,UTM,-37.030569999999997,142.58358999999999,WGS84,9,0,1,Y,N,1,1899-02-01,,415
415206,WIMMERA RIVER @ GLYNWYLLN,WIMMERA @ GLYNWYLLN,0,ARB,1357,54,665612,5908610,UTM,-36.953908869999999,142.86008910000001,WGS84,9,0,1,Y,N,1,1902-09-05,,415
415207,WIMMERA RIVER @ EVERSLEY,WIMMERA @ EVERSLEY,259.86500000000001,AHD,304,54,693921,5882351,UTM,-37.185038800000001,143.18462740000001,WGS84,9,0,1,Y,Y,1,1902-10-20,,415
415214,FYANS CREEK @ LAKE BELLFIELD,FYANS @ BELLFIELD,229.339,AHD,101,54,636914.06700000004,5885184.2920000004,UTM,-37.169609999999999,142.54214999999999,WGS84,9,0,1,Y,N,1,1960-05-04,,415
415217,FYANS CREEK @ GRAMPIANS ROAD BRIDGE,FYANS @ GRAMPIANS,341.06099999999998,AHD,34,54,636199.49100000004,5876178.6279999996,UTM,-37.250863000000003,142.53574800000001,WGS84,9,0,1,N,N,1,1960-11-11,,415
415220,AVON RIVER @ WIMMERA HIGHWAY,AVON R @WIMMERA HWY,0,,596,54,676888.52099999995,5943160.7419999996,UTM,-36.64058,142.97864999999999,WGS84,9,0,1,Y,Y,1,1963-02-01,,415
415222,OUTLET CREEK @ LAKE HINDMARSH,OUTLET CK @ L HIND'H,0,,0,54,578769,6021849,UTM,-35.944428389999999,141.87334569999999,WGS84,9,0,1,Y,N,1,1964-10-29,,415
415223,BURNT CREEK @ WONWONDAH EAST,BURNT @ WONWONDAH E,0,ARB,80,54,609967,5917118,UTM,-36.885376710000003,142.23403529999999,WGS84,9,0,1,Y,N,1,1965-09-11,,415
415226,RICHARDSON RIVER @ CARRS PLAINS,RICHARDSON @ CARRS P,0,ARB,130,54,659540,5932290,UTM,-36.741595390000001,142.78694770000001,WGS84,9,0,1,Y,N,1,1971-04-28,,415
